ord_id,ord_date,ord_tax_loc,order_tot,ord_ship_add,ord_ship_date,ord_track_num,prod_id,warehouse_id,cus_id
1949830,2007-12-15,8 ,5588.31,false,2007-12-23,PAC1895879-3    ,16,3,1290
4611661,2001-06-10,23,2352.93,false,2001-06-17,PAC6449306-0    ,57,1,1291
3992432,2008-05-27,23,4492.93,false,2008-06-05,PAC5964928-3    ,61,3,1292
4304070,2018-11-20,14,4238.94,false,2018-11-25,PAC242964-1     ,20,3,1293
2308509,2007-06-15,22,8000,true,2007-06-15,PAC3103514-0    ,14,2,1294
4244984,2002-12-24,21,3199,true,2002-12-25,PAC4641216-3    ,43,3,1295
1606179,2009-11-17,5 ,4310.37,true,2009-11-20,PAC658117-2     ,47,3,1296
3823807,2018-08-18,28,3589.05,false,2018-08-19,PAC7276312-3    ,36,3,1297
4188645,2003-09-12,24,5830,true,2003-09-15,PAC5315291-1    ,12,3,1298
5992300,2004-09-18,4 ,8114.17,false,2004-09-26,PAC5384987-2    ,53,3,1299
2839407,2013-06-09,25,6615.45,true,2013-06-15,PAC4861922-2    ,62,3,1300
3640825,2017-10-26,10,4368,true,2017-10-28,PAC4461213-0    ,18,1,1301
1727573,2001-04-02,6 ,3907.29,false,2001-04-12,PAC3040956-0    ,51,3,1302
5155967,2016-05-28,20,4250.08,false,2016-05-29,PAC7674408-0    ,47,2,1303
3357626,2012-09-18,14,5946.59,false,2012-09-24,PAC1723333-0    ,50,2,1304
5798754,2018-01-12,12,5194.84,true,2018-01-18,PAC4181666-1    ,33,3,1305
6041299,2009-12-15,17,5343.75,true,2009-12-22,PAC8174487-1    ,42,2,1306
3631405,2004-03-02,23,6677.86,true,2004-03-05,PAC6351114-0    ,62,1,1307
2940115,2002-12-23,12,6933.59,false,2002-12-28,PAC1053741-2    ,8,2,1308
2047978,2008-07-28,20,3885.24,true,2008-08-07,PAC2074093-3    ,51,2,1309
4652928,2000-09-05,7 ,4504.99,true,2000-09-13,PAC1609781-2    ,56,2,1310
3279357,2011-09-07,13,4258.94,false,2011-09-17,PAC4127203-2    ,35,1,1311
7091522,2010-03-18,26,2044.56,true,2010-03-24,PAC7253744-0    ,6,1,1312
3967475,2018-12-03,3 ,5677.05,false,2018-12-07,PAC7667861-0    ,48,1,1313
2823551,2018-03-11,6 ,6891.47,true,2018-03-14,PAC710328-1     ,8,2,1314
6011122,2002-09-12,1 ,5899,false,2002-09-18,PAC3503393-0    ,34,1,1315
6582349,2016-09-16,3 ,4646.4,true,2016-09-26,PAC6046765-1    ,65,1,1316
4398138,2012-02-24,24,7842.94,true,2012-03-04,PAC2957943-0    ,22,2,1317
3982943,2014-05-05,10,5882.67,false,2014-05-11,PAC6215266-3    ,54,1,1318
6715387,2017-05-19,6 ,4784.69,false,2017-05-27,PAC2539735-3    ,32,1,1319
4117533,2003-02-02,6 ,4050.86,true,2003-02-06,PAC6636108-2    ,4,3,1320
1282368,2007-06-04,8 ,5404.94,false,2007-06-12,PAC257148-1     ,10,3,1321
1213381,2018-11-25,2 ,4179.75,true,2018-11-29,PAC4693440-2    ,47,3,1322
3351731,2019-04-22,29,2966.94,false,2019-04-26,PAC6154100-2    ,9,2,1323
2754902,2019-10-16,16,7805.95,true,2019-10-16,PAC1624546-2    ,24,2,1324
3648251,2018-05-03,16,6223.45,false,2018-05-13,PAC567547-1     ,34,2,1325
4307731,2000-12-22,28,4258.94,true,2000-12-26,PAC5493879-2    ,69,2,1326
3380284,2010-04-21,18,5876.46,true,2010-04-28,PAC5863253-0    ,50,3,1327
6353751,2001-06-07,17,1977.19,false,2001-06-13,PAC3928922-0    ,63,2,1328
1728113,2008-07-01,1 ,5656.41,true,2008-07-09,PAC5903975-2    ,54,2,1329
3316974,2019-08-11,25,4452,true,2019-08-17,PAC740180-2     ,18,3,1330
6554008,2004-06-26,5 ,6016.71,false,2004-07-03,PAC7292088-0    ,50,3,1331
3832481,2007-04-30,14,4775.29,true,2007-05-05,PAC1785836-3    ,56,1,1332
4760143,2010-11-17,10,6134.96,true,2010-11-23,PAC3928701-3    ,1,1,1333
6017416,2018-03-21,21,3500,false,2018-03-22,PAC2180212-1    ,2,1,1334
6311142,2009-09-10,10,5406.96,false,2009-09-10,PAC3989766-0    ,39,1,1335
1794189,2001-12-26,22,3480.99,false,2002-01-03,PAC4608713-2    ,5,1,1336
6098256,2010-11-02,8 ,4662.94,false,2010-11-07,PAC9576750-0    ,23,1,1337
3589784,2011-07-15,30,5718.96,false,2011-07-25,PAC5306643-0    ,3,2,1338
5491967,2001-09-13,29,6148,true,2001-09-23,PAC8652504-3    ,13,2,1339
3582590,2006-02-12,12,6206,true,2006-02-15,PAC2238510-2    ,13,2,1340
1171484,2009-06-23,5 ,4717.93,true,2009-07-02,PAC8221055-1    ,38,2,1341
2680115,2005-05-22,9 ,5482.87,false,2005-05-24,PAC3081321-3    ,16,2,1342
5885102,2009-01-24,11,4238.94,false,2009-01-24,PAC7869421-3    ,35,3,1343
2965252,2000-08-28,3 ,4222.94,false,2000-09-06,PAC6137765-1    ,68,1,1344
7239906,2004-01-18,16,4640.95,false,2004-01-18,PAC5971720-3    ,38,2,1345
1886415,2008-09-17,26,5636.73,false,2008-09-27,PAC8879975-3    ,48,2,1346
2547240,2001-11-30,19,8123.49,false,2001-12-08,PAC91173-0      ,15,1,1347
4375558,2018-05-01,24,4260.13,true,2018-05-02,PAC7258117-2    ,47,2,1348
3807129,2018-05-21,28,4684.94,true,2018-05-24,PAC6745916-2    ,23,3,1349
6556108,2011-01-06,22,7399,true,2011-01-06,PAC8707642-0    ,24,2,1350
5118679,2015-07-10,4 ,3645.43,false,2015-07-17,PAC3376134-1    ,66,2,1351
5576076,2006-10-28,9 ,4179.75,false,2006-11-01,PAC3366823-0    ,47,3,1352
1574604,2006-12-07,25,5698.55,true,2006-12-07,PAC8618807-1    ,48,3,1353
4348370,2014-03-12,22,3999,false,2014-03-14,PAC1387025-0    ,20,2,1354
1240460,2001-10-27,4 ,4503.43,false,2001-11-06,PAC5669777-3    ,61,1,1355
7337778,2019-09-02,15,6161.51,false,2019-09-04,PAC8674423-2    ,1,1,1356
3712495,2003-09-30,13,3834,false,2003-10-08,PAC1286029-3    ,64,1,1357
5047118,2014-12-11,20,8460,true,2014-12-13,PAC9673518-3    ,14,2,1358
1806138,2018-05-23,21,8000,true,2018-05-28,PAC2099132-3    ,14,1,1359
6466898,2010-08-14,30,6134.96,true,2010-08-14,PAC6095508-1    ,34,3,1360
2807590,2006-06-10,16,4429.95,false,2006-06-10,PAC2190088-0    ,61,1,1361
3095416,2005-04-10,28,5005.5,false,2005-04-15,PAC1857925-0    ,11,3,1362
7098067,2019-04-18,15,4647.92,true,2019-04-19,PAC1823738-3    ,31,2,1363
7154590,2007-02-27,14,6146.94,false,2007-03-09,PAC7548865-3    ,21,2,1364
6158906,2018-01-04,25,4260.13,false,2018-01-08,PAC3845305-3    ,47,2,1365
3799340,2002-10-11,20,5575.13,false,2002-10-21,PAC6470463-0    ,16,3,1366
4618643,2015-11-30,1 ,2199,true,2015-12-03,PAC8375962-0    ,57,2,1367
5372724,2016-04-27,21,4399,true,2016-04-30,PAC6531575-0    ,38,3,1368
4595252,2002-08-15,20,3681.15,false,2002-08-21,PAC9049910-1    ,5,1,1369
2837022,2004-04-23,10,6134.96,false,2004-04-30,PAC3161620-1    ,34,1,1370
5946900,2016-09-17,17,4273.93,false,2016-09-18,PAC7162686-0    ,68,1,1371
2263292,2014-09-19,6 ,4496.47,true,2014-09-29,PAC8880616-1    ,27,3,1372
4556416,2012-06-14,17,3274.65,true,2012-06-23,PAC6892820-1    ,26,3,1373
1698973,2008-02-13,30,4574.96,false,2008-02-23,PAC4306397-2    ,23,2,1374
3309763,2006-06-14,10,4470.96,true,2006-06-19,PAC4205956-0    ,41,3,1375
6142407,2015-01-15,28,4579.49,true,2015-01-19,PAC416295-0     ,7,1,1376
5661086,2006-07-15,22,5899,true,2006-07-20,PAC7892109-1    ,1,2,1377
1245502,2012-02-09,27,3336.56,true,2012-02-17,PAC6174843-1    ,43,1,1378
4043069,2016-03-29,15,5615.22,true,2016-04-01,PAC2477663-3    ,46,1,1379
3065701,2016-09-28,3 ,4645.34,false,2016-10-02,PAC1869241-3    ,23,2,1380
7225383,2008-03-27,1 ,4449.9,false,2008-04-03,PAC3270828-1    ,31,2,1381
6574015,2011-12-23,5 ,3001.93,false,2011-12-23,PAC7936341-0    ,9,3,1382
7165770,2010-11-24,25,4238.94,true,2010-11-26,PAC4909921-3    ,35,3,1383
3430583,2006-12-10,9 ,7868.29,true,2006-12-19,PAC6618708-1    ,53,3,1384
3011797,2009-09-18,12,3931.17,true,2009-09-27,PAC9218752-2    ,51,2,1385
3983340,2014-07-04,22,3600,true,2014-07-07,PAC6938967-1    ,64,2,1386
3327943,2007-02-17,16,5671.67,false,2007-02-25,PAC7964778-1    ,48,3,1387
6601333,2004-11-13,9 ,4471.99,true,2004-11-19,PAC3746581-2    ,7,1,1388
4606617,2006-10-10,7 ,3999,false,2006-10-11,PAC4776708-2    ,69,1,1389
2092722,2000-06-11,12,4971.21,true,2000-06-19,PAC4840951-0    ,59,3,1390
6124496,2015-02-09,16,4694.64,true,2015-02-14,PAC6756405-3    ,31,3,1391
6487845,2019-01-21,20,5024.17,false,2019-01-28,PAC8416377-2    ,25,2,1392
2159284,2018-07-08,28,6901.19,false,2018-07-08,PAC1863775-0    ,8,1,1393
2703919,2012-11-15,24,4664,true,2012-11-16,PAC3886661-3    ,65,3,1394
5869488,2004-10-20,16,4752.76,true,2004-10-22,PAC1556197-0    ,56,1,1395
3590871,2016-04-20,24,4037.53,true,2016-04-22,PAC5767362-1    ,4,2,1396
4138207,2008-07-21,3 ,5677.05,true,2008-07-31,PAC2671689-1    ,48,3,1397
3426607,2009-12-12,24,3189.54,true,2009-12-20,PAC7939402-1    ,37,3,1398
6220593,2014-09-15,4 ,6693.46,false,2014-09-22,PAC4333712-2    ,62,1,1399
5465016,2009-01-14,28,5053.43,true,2009-01-19,PAC7001843-1    ,45,1,1400
1778842,2011-08-18,21,3064,true,2011-08-22,PAC3745241-0    ,26,3,1401
1928298,2001-04-10,17,4702.5,false,2001-04-16,PAC3138468-0    ,65,1,1402
3048118,2005-05-22,12,4654.5,false,2005-05-31,PAC690306-0     ,30,1,1403
1503686,2016-01-21,19,4483.75,true,2016-01-28,PAC9885406-1    ,19,1,1404
1988222,2013-10-11,18,3916.6,true,2013-10-21,PAC7720742-2    ,58,3,1405
5246608,2011-11-28,26,3563.85,true,2011-12-07,PAC2446696-0    ,66,3,1406
2485512,2010-01-09,18,4188.95,false,2010-01-16,PAC4759316-1    ,35,1,1407
5847889,2014-12-22,25,8480,true,2014-12-27,PAC5228017-0    ,14,1,1408
1341192,2010-02-05,29,4982,true,2010-02-07,PAC1776327-2    ,11,3,1409
2860378,2010-12-05,25,8480,true,2010-12-13,PAC1008573-1    ,14,1,1410
5674322,2000-06-05,2 ,5882.67,false,2000-06-14,PAC6290072-2    ,54,2,1411
5364611,2002-01-25,14,5404.94,false,2002-01-29,PAC528389-1     ,10,2,1412
6689846,2007-10-31,26,3533.45,true,2007-11-05,PAC3873870-0    ,36,2,1413
4470329,2019-04-22,20,6238.19,false,2019-04-22,PAC7362378-1    ,1,3,1414
5534307,2003-05-12,21,8000,false,2003-05-16,PAC9474029-0    ,14,1,1415
2418107,2014-09-10,19,4218.95,true,2014-09-18,PAC3142179-0    ,20,3,1416
6461171,2013-04-28,6 ,4496.47,true,2013-05-03,PAC3897382-3    ,27,1,1417
1164924,2013-10-27,25,3963.34,false,2013-11-03,PAC4428319-0    ,58,3,1418
6964082,2007-10-04,10,4470.96,true,2007-10-13,PAC2212948-0    ,41,1,1419
3167152,2005-12-05,26,5527.68,true,2005-12-12,PAC4458234-1    ,16,3,1420
4665839,2010-12-06,7 ,4199,false,2010-12-09,PAC1346749-1    ,40,3,1421
4347140,2017-10-13,22,5899,false,2017-10-13,PAC5962130-0    ,34,3,1422
2758805,2018-10-30,14,5698.55,false,2018-11-02,PAC6666930-2    ,46,1,1423
2927703,2012-03-02,10,3744,false,2012-03-05,PAC5383437-3    ,64,1,1424
6325624,2017-12-29,11,4768.94,false,2017-12-31,PAC9275105-1    ,32,1,1425
6913664,2016-06-05,12,4278.93,true,2016-06-09,PAC6562349-2    ,35,3,1426
1555689,2008-07-15,27,3630.67,false,2008-07-21,PAC936768-0     ,5,1,1427
7207331,2010-05-21,19,6223.45,false,2010-05-28,PAC4684274-3    ,34,2,1428
1504948,2017-01-22,30,4685.19,true,2017-01-22,PAC5709414-3    ,56,3,1429
6620289,2014-02-19,12,4547.5,true,2014-02-26,PAC7631747-0    ,19,3,1430
2671865,2004-11-07,27,4955.28,true,2004-11-11,PAC9003480-1    ,25,1,1431
3140471,2000-07-19,9 ,5200,true,2000-07-27,PAC1307291-1    ,42,3,1432
4731688,2014-01-10,29,6868.79,true,2014-01-19,PAC9192884-3    ,8,1,1433
1163751,2017-04-29,24,5613.65,true,2017-05-02,PAC1096365-3    ,17,2,1434
5316913,2007-01-15,20,5932.56,true,2007-01-20,PAC2252278-1    ,50,3,1435
2075130,2013-08-04,8 ,4238.94,true,2013-08-10,PAC5613099-3    ,68,3,1436
3101028,2018-02-26,11,6148,true,2018-03-08,PAC6087803-0    ,13,2,1455
4830064,2015-04-06,15,2296.86,false,2015-04-15,PAC5992182-2    ,57,2,1437
3337526,2017-02-28,4 ,6693.46,true,2017-03-03,PAC7115629-0    ,62,2,1438
4169254,2011-11-19,14,3189.54,false,2011-11-21,PAC6829226-3    ,37,2,1439
3857180,2010-03-25,1 ,3799,true,2010-04-04,PAC3967284-1    ,67,1,1440
1979839,2005-07-25,22,3480.99,false,2005-07-30,PAC8005029-2    ,5,1,1441
1548862,2017-06-01,28,4502.81,false,2017-06-10,PAC1094246-2    ,27,3,1442
7370016,2012-11-25,7 ,4700,false,2012-11-27,PAC4743079-0    ,11,3,1443
6178297,2019-01-11,27,3754.8,true,2019-01-12,PAC2826304-1    ,64,3,1444
3316785,2000-04-14,24,5036.05,false,2000-04-23,PAC9787526-3    ,25,3,1445
1217439,2003-06-29,11,4238.94,false,2003-07-09,PAC6960567-2    ,60,3,1446
3468331,2008-12-29,30,4524,true,2009-01-08,PAC816457-0     ,30,1,1447
7055600,2003-04-14,21,3399,false,2003-04-15,PAC8426854-2    ,66,2,1448
5732744,2001-04-26,24,4959.74,true,2001-04-27,PAC5156072-0    ,49,3,1449
2246174,2005-01-31,2 ,5834.39,false,2005-01-31,PAC7287742-1    ,50,3,1450
6387124,2017-08-07,7 ,3799,true,2017-08-12,PAC1377550-1    ,29,3,1451
4908338,2000-07-10,4 ,4831.6,true,2000-07-17,PAC6925285-3    ,56,1,1452
1475996,2010-02-16,17,5023.13,true,2010-02-26,PAC6926084-2    ,11,1,1453
6412306,2005-03-26,21,3999,false,2005-03-28,PAC2039481-2    ,35,1,1454
5553460,2000-01-23,22,2199,false,2000-02-01,PAC7360177-3    ,57,1,1456
2283002,2013-05-26,16,3555.35,true,2013-05-30,PAC1336115-3    ,36,1,1457
2369364,2016-02-26,7 ,4400,true,2016-03-06,PAC7250208-2    ,65,3,1458
6589235,2012-05-28,5 ,6693.46,true,2012-06-03,PAC3421628-2    ,62,3,1459
3952241,2009-11-14,19,4007.95,true,2009-11-22,PAC6602156-1    ,67,2,1460
2087487,2014-02-22,10,1924,false,2014-03-03,PAC3446430-2    ,63,1,1461
5876319,2006-03-20,26,3852.18,true,2006-03-28,PAC3450492-2    ,51,2,1462
4311588,2013-05-12,3 ,5567.22,true,2013-05-18,PAC8814406-1    ,16,1,1463
3070212,2015-01-19,16,5005.98,true,2015-01-24,PAC6357251-1    ,45,3,1464
1911495,2008-03-27,3 ,2955.74,true,2008-04-02,PAC3855435-3    ,9,3,1465
4127340,2017-01-01,21,3370,false,2017-01-10,PAC1037654-1    ,36,1,1466
1117387,2006-12-12,14,4924.75,true,2006-12-14,PAC3057592-1    ,59,3,1467
5253750,2002-09-18,7 ,4199,false,2002-09-22,PAC3415088-3    ,40,3,1468
1751585,2005-11-06,15,4647.92,false,2005-11-12,PAC2573985-0    ,31,1,1469
5158499,2007-04-16,25,4768.94,true,2007-04-26,PAC9203850-2    ,32,1,1470
4770294,2005-12-25,12,4820.34,false,2006-01-01,PAC3681252-0    ,56,3,1471
4298585,2018-06-16,28,5857.5,false,2018-06-16,PAC7871553-3    ,12,1,1472
5867277,2010-08-02,6 ,3258.56,false,2010-08-07,PAC4430927-1    ,26,3,1473
2501322,2000-08-05,5 ,5362.5,true,2000-08-12,PAC6087960-1    ,42,1,1474
2567235,2001-10-21,18,5876.46,false,2001-10-21,PAC8234277-2    ,50,1,1475
2114241,2003-03-16,8 ,4611,false,2003-03-21,PAC5875656-0    ,30,2,1476
4191351,2019-04-19,29,4959.74,false,2019-04-24,PAC9568331-0    ,49,2,1477
7334338,2002-12-04,22,3370,false,2002-12-05,PAC4106307-2    ,36,1,1478
4616040,2005-02-06,24,5698.55,false,2005-02-07,PAC8227076-3    ,48,3,1479
2980870,2006-12-09,13,4258.94,false,2006-12-13,PAC9746718-0    ,60,1,1480
4952327,2015-08-31,12,4300.32,true,2015-09-08,PAC7880632-1    ,47,1,1481
6037924,2019-06-26,20,4970.25,true,2019-07-03,PAC7017395-0    ,11,3,1482
5426302,2004-07-25,5 ,2091.36,true,2004-07-31,PAC504976-3     ,6,3,1483
1756854,2002-08-21,5 ,3861,false,2002-08-25,PAC4744543-3    ,64,1,1484
7192460,2007-06-10,5 ,5765.75,true,2007-06-15,PAC6149645-3    ,48,2,1485
3383217,2007-11-09,3 ,4022.29,false,2007-11-16,PAC1178073-2    ,4,1,1486
3333407,2000-09-26,13,5725.43,true,2000-09-27,PAC5090423-2    ,48,2,1487
2436367,2016-12-29,19,4752.76,false,2017-01-04,PAC7541244-1    ,56,3,1488
2094744,2010-02-04,22,3999,true,2010-02-06,PAC6113695-0    ,60,3,1489
2404993,2018-04-07,10,3640,false,2018-04-14,PAC2759728-1    ,2,1,1490
6011875,2008-12-11,15,7728.26,true,2008-12-12,PAC9971382-2    ,22,2,1491
1978214,2005-12-12,27,4432.75,true,2005-12-12,PAC3175205-1    ,19,2,1492
6161857,2002-05-04,9 ,4941.03,false,2002-05-05,PAC7817202-0    ,25,3,1493
4284851,2006-04-13,2 ,3961.35,true,2006-04-14,PAC7178032-0    ,4,3,1494
3101387,2016-05-03,26,4927.95,false,2016-05-11,PAC4222728-2    ,11,3,1495
6648685,2010-02-20,11,3816,true,2010-02-27,PAC9899412-0    ,64,2,1496
5035355,2019-11-26,10,5720,true,2019-12-02,PAC2228213-1    ,12,1,1497
2630256,2001-03-01,25,8480,true,2001-03-05,PAC1878863-1    ,14,3,1498
4284556,2000-02-10,22,4449.9,true,2000-02-15,PAC8049667-0    ,31,2,1499
2399548,2010-10-15,3 ,4941.02,false,2010-10-18,PAC8204240-1    ,49,3,1500
2029617,2003-12-17,24,6148,false,2003-12-19,PAC7745754-0    ,13,2,1501
5056034,2001-04-22,18,2042.61,false,2001-05-01,PAC405114-3     ,6,3,1502
1701521,2002-02-11,30,3326.96,true,2002-02-15,PAC8687455-1    ,43,1,1503
1564158,2010-10-30,6 ,5848.19,false,2010-11-07,PAC6108044-2    ,3,2,1504
5807444,2001-03-12,23,5006.53,false,2001-03-20,PAC8406029-1    ,49,1,1505
3543924,2008-04-29,16,5587.17,false,2008-05-05,PAC9977515-0    ,17,1,1506
4517564,2011-08-16,12,4706.93,true,2011-08-20,PAC908337-3     ,23,2,1507
3315634,2008-06-07,19,4429.95,true,2008-06-09,PAC6094724-3    ,40,1,1508
6717027,2009-04-15,11,6615.45,false,2009-04-20,PAC8369036-2    ,62,3,1509
1190048,2015-03-07,26,5882.07,false,2015-03-15,PAC6458841-1    ,50,2,1510
2397170,2004-06-26,6 ,4465.64,true,2004-06-29,PAC3854332-0    ,40,2,1511
6633503,2001-10-02,23,4820.34,true,2001-10-10,PAC9902608-1    ,56,3,1512
4210104,2013-07-25,7 ,6240.99,false,2013-07-29,PAC6547460-0    ,62,1,1513
2613034,2018-09-19,13,3417.67,true,2018-09-27,PAC7032217-3    ,55,2,1514
7014064,2003-02-12,16,5671.67,true,2003-02-13,PAC3817680-3    ,46,1,1515
6548524,2009-08-17,30,4678.96,true,2009-08-17,PAC703581-2     ,32,2,1516
5061590,2005-08-15,22,4499,true,2005-08-21,PAC9025129-1    ,32,2,1517
5374467,2011-11-01,26,6081.3,false,2011-11-11,PAC2610872-0    ,13,2,1518
5760970,2005-06-24,12,5885,true,2005-06-30,PAC4094902-3    ,12,1,1519
2261295,2018-03-20,18,4188.95,true,2018-03-28,PAC5293527-1    ,20,2,1520
2563108,2008-09-02,21,3600,false,2008-09-06,PAC4686862-1    ,64,2,1521
1386825,2007-03-25,24,3894.43,false,2007-04-02,PAC2887089-1    ,51,2,1522
6534804,2000-05-06,21,5899,false,2000-05-10,PAC9365096-2    ,1,2,1523
4908714,2013-09-27,13,5430.44,true,2013-10-06,PAC376611-0     ,10,2,1524
3883613,2005-11-23,18,4504.24,false,2005-12-03,PAC6523714-2    ,7,2,1525
1716270,2015-10-09,20,7824.44,true,2015-10-10,PAC954210-2     ,22,3,1526
2595311,2017-04-30,21,3999,false,2017-05-10,PAC3639666-1    ,68,1,1527
2202409,2009-04-21,15,7728.26,true,2009-05-01,PAC7168193-1    ,22,2,1528
7351076,2009-05-17,6 ,2073.81,true,2009-05-20,PAC8462735-2    ,6,1,1529
4835273,2000-02-28,1 ,5000,true,2000-03-03,PAC5945557-1    ,42,1,1530
5259244,2012-05-23,6 ,5849.25,true,2012-05-23,PAC1496999-0    ,12,2,1531
1653270,2013-05-27,1 ,3799,true,2013-05-28,PAC522687-3     ,29,1,1532
3850505,2007-11-25,21,4449.9,false,2007-11-25,PAC3048851-1    ,31,2,1533
2898996,2004-08-12,22,5271.99,true,2004-08-13,PAC956622-3     ,16,2,1534
3586571,2014-06-16,26,3154.94,false,2014-06-19,PAC2801126-0    ,37,2,1535
4517199,2007-04-15,24,5698.55,false,2007-04-16,PAC5783883-1    ,48,2,1536
4911160,2016-11-17,13,4686,true,2016-11-21,PAC7464196-2    ,65,3,1537
3923128,2013-04-16,12,4278.93,false,2013-04-17,PAC5624131-1    ,69,2,1538
3039943,2005-09-04,19,5587.17,false,2005-09-07,PAC5482977-0    ,17,1,1539
4454429,2017-08-04,20,8000.69,true,2017-08-05,PAC7556699-2    ,53,1,1540
3298120,2007-04-08,9 ,2286.96,false,2007-04-09,PAC9681259-1    ,57,1,1541
4308662,2008-04-29,24,1961,true,2008-05-06,PAC895384-3     ,63,1,1542
4746028,2006-10-15,11,4982,true,2006-10-21,PAC3352020-2    ,11,2,1543
2508834,2015-11-02,26,7757.85,true,2015-11-04,PAC6562544-2    ,24,1,1544
4443017,2009-01-05,10,3129.36,false,2009-01-12,PAC8336165-2    ,37,3,1545
7020203,2019-06-17,17,5343.75,true,2019-06-21,PAC6282845-3    ,42,1,1546
1982899,2014-10-11,17,3996.06,false,2014-10-14,PAC1778398-2    ,58,3,1547
7301396,2009-03-21,25,4026.94,true,2009-03-21,PAC2528997-0    ,67,3,1548
1382545,2016-06-26,16,4218.95,true,2016-07-05,PAC598794-3     ,69,2,1549
4184865,2006-02-12,27,4955.28,true,2006-02-14,PAC2815598-0    ,25,1,1550
6526153,2015-06-11,1 ,4499,false,2015-06-19,PAC3212689-0    ,32,1,1551
5570766,2003-05-21,9 ,5200,true,2003-05-23,PAC8807861-1    ,42,2,1552
3433071,2014-08-21,14,4664,true,2014-08-21,PAC310184-3     ,65,1,1553
6486739,2013-03-05,12,3852,true,2013-03-15,PAC5700102-2    ,64,3,1554
3697053,2012-11-04,22,6395,true,2012-11-09,PAC1733117-0    ,44,1,1555
4771988,2011-12-31,12,4279.99,false,2012-01-04,PAC557134-1     ,28,3,1556
6849244,2011-08-22,30,6030.96,true,2011-08-25,PAC5240318-1    ,21,1,1557
4584291,2000-05-22,11,5588.31,false,2000-05-28,PAC9019078-2    ,16,2,1558
3249322,2007-11-10,16,4901.52,true,2007-11-17,PAC4151465-2    ,59,3,1559
4328842,2000-11-12,27,4432.75,false,2000-11-18,PAC7905825-2    ,19,2,1560
7188213,2005-12-23,30,3620.23,false,2006-01-01,PAC8323184-0    ,5,1,1561
5609495,2015-10-04,4 ,7935.43,true,2015-10-06,PAC9122088-2    ,24,1,1562
2525567,2003-12-30,23,3433.72,false,2004-01-09,PAC3119892-1    ,55,2,1563
4734382,2010-12-23,4 ,6326.68,true,2010-12-26,PAC7329476-3    ,1,2,1564
3024469,2010-10-04,25,5828.94,false,2010-10-09,PAC7329926-3    ,3,1,1565
1186708,2001-11-04,21,8000,false,2001-11-12,PAC9115274-0    ,14,1,1566
2699036,2010-09-18,29,5588.31,true,2010-09-18,PAC1666839-3    ,16,1,1567
4312665,2017-06-25,5 ,4717.93,false,2017-06-25,PAC3737036-2    ,23,2,1568
4500856,2005-04-05,10,4159.99,true,2005-04-05,PAC2666228-1    ,28,2,1569
1628428,2008-11-02,7 ,1949.99,true,2008-11-05,PAC6408424-3    ,6,3,1570
3649018,2013-09-13,16,6584.24,true,2013-09-18,PAC4977252-3    ,62,2,1571
2965446,2017-02-09,7 ,1850,false,2017-02-16,PAC6231531-0    ,63,2,1572
4138673,2004-05-31,18,4901.25,false,2004-06-06,PAC1828852-3    ,49,2,1573
3425702,2001-10-25,15,7902.33,false,2001-10-29,PAC816901-1     ,53,2,1574
5557402,2017-02-17,3 ,6590.49,false,2017-02-21,PAC1590165-3    ,62,3,1575
5725406,2000-03-28,30,5406.96,false,2000-03-29,PAC2576640-0    ,39,1,1576
5261853,2008-07-19,30,5406.96,true,2008-07-25,PAC4868962-3    ,39,2,1577
6416220,2009-03-19,4 ,3753.75,true,2009-03-25,PAC2225581-0    ,2,3,1578
1956172,2008-05-01,3 ,4963.2,false,2008-05-10,PAC4370586-0    ,11,3,1579
6199197,2008-07-27,22,8000,false,2008-07-31,PAC834623-0     ,14,1,1580
5192302,2006-09-14,28,4258.94,true,2006-09-23,PAC8326177-3    ,60,1,1581
4536857,2014-07-01,23,6052.36,false,2014-07-03,PAC6057400-1    ,54,3,1582
7360947,2000-06-12,19,1951.75,true,2000-06-22,PAC8270706-2    ,63,2,1583
5393037,2006-10-18,23,4547.5,false,2006-10-25,PAC4884200-2    ,19,2,1584
1352078,2015-04-09,23,5752.31,true,2015-04-18,PAC3698176-0    ,46,3,1585
2308271,2003-10-21,26,4723.48,true,2003-10-28,PAC9052699-1    ,56,2,1586
1621956,2010-09-25,17,3418.93,false,2010-09-26,PAC8467829-3    ,43,3,1587
3854004,2001-06-07,27,5851.22,false,2001-06-09,PAC8524572-2    ,50,2,1588
5774217,2008-03-10,26,4213.91,false,2008-03-15,PAC1747397-3    ,47,3,1589
5512801,2002-09-23,19,3174.5,false,2002-09-28,PAC5647102-1    ,37,2,1590
5467266,2013-03-22,25,5029.7,true,2013-03-28,PAC7136395-3    ,45,2,1591
4793436,2015-01-31,30,4366.96,false,2015-02-05,PAC4302275-2    ,40,1,1592
7059616,2008-09-19,3 ,4699.09,true,2008-09-26,PAC6262138-0    ,31,2,1593
2296325,2011-07-25,25,4450.94,true,2011-08-02,PAC9274125-1    ,61,3,1594
3052592,2009-04-21,2 ,4627.9,true,2009-04-25,PAC2619114-2    ,31,3,1595
4191939,2010-06-14,29,4924.75,false,2010-06-22,PAC6050463-3    ,59,3,1596
3459964,2018-10-16,17,3996.06,true,2018-10-19,PAC7530283-0    ,58,3,1597
6761385,2002-01-21,3 ,5567.22,false,2002-01-26,PAC1062730-2    ,16,2,1598
